Subscriber_ID,Engagement_L7,Engagement_L30,Watch_Hours_Change,Titles_Viewed,Profiles_With_Engagement,Avg_Content_Completion_Rate,Playback_Failures_L30,Video_Start_Failure_L30,High_Rebuffering_L30
e80196ab-a87b-437f-98ec-ce002945fa48,95,398,0.932,18,4,0.16,18,5,18
7e1280c5-eb32-4806-b44e-4e10c0588e0d,95,392,0.177,7,1,0.49,9,14,20
f64afadd-bd07-430d-8c92-0b9fc05ed05a,95,392,0.247,12,3,0.71,5,16,5
33b35e65-ffc0-4723-9209-65d0f0c1a0dd,95,393,0.884,1,7,0.44,20,17,16
ea328fa1-1c6b-445d-b742-e635aab892e3,95,385,1.897,7,6,0.19,7,19,17
27edc5de-3ebf-4bc0-8ffc-0096b8af951c,95,392,0.324,22,8,0.7,9,16,3
e8270def-3a6e-478a-98c3-b7c6037e237f,95,386,0.447,18,7,0.11,16,5,10
5e751040-e66c-4397-9898-933312b5476c,95,390,1.919,12,7,0.77,13,7,11
77a730dd-0cca-498d-92d0-0d9dc6fac561,95,380,0.592,26,2,0.02,8,18,10
3da1bdf7-061b-4a0a-aa0c-240d16180398,95,392,-0.413,17,2,0.77,19,3,7
a8d3e184-5fd8-4f99-b578-853f4f28e03f,95,393,1.021,26,1,0.35,2,10,1
69fea43e-44ed-46cc-8bd7-c81199f829a9,95,398,-0.756,6,7,0.17,20,20,10
11fec461-cf77-4e4d-9bbd-941987e8e87a,95,393,0.955,17,3,0.74,11,18,19
52e2f1d1-c362-46da-ab47-3386b7c69d13,95,398,1.85,20,8,0.94,13,3,4
6b7822ad-f97e-48fa-b2ea-04715caa8cc2,95,384,1.22,20,5,0.92,19,17,12
1557825a-8626-4851-a5f7-19b2f0a1cc2c,95,399,0.974,29,2,0.79,1,13,15
c9014faf-8f68-4040-b08a-431f3c53878a,95,386,0.279,4,3,0.23,10,19,6
b1442ed6-e932-4eba-8a12-14c4595e8fe7,95,400,1.042,25,1,0.15,1,19,9
751b9f2e-d658-47c2-9793-42228c40bf80,95,399,1.622,9,8,0.54,11,17,15
f43d2f82-1b2d-4279-8f73-06769a8f0228,95,393,-0.282,1,2,0.82,2,1,15
07b46ab7-5983-47b9-882d-90cad848e049,95,394,0.977,20,7,0.08,14,12,11
e3d5f434-340d-4de7-88f3-386185a002b3,94,387,1.556,26,4,0.45,10,13,10
5e632cd3-2539-42c1-9dff-069fa1c58575,94,382,1.744,6,3,0.33,10,14,3
2f7dca4b-4249-4290-a43e-e48388cad856,94,387,-0.097,19,8,0.27,17,4,5
39888f81-b18e-45ec-8aac-01337b8a164f,94,380,-0.135,29,2,0.46,0,8,8
e76fca9f-43b6-4fa2-a8b6-44b6821427d9,94,378,-0.141,11,7,0.16,13,4,7
40f39b87-3112-4cd8-bcbe-b4b703fc2207,94,388,-0.973,9,7,0.62,7,13,20
70ac688e-9626-45fd-8547-e577517b7bea,94,378,-0.134,16,4,0.84,15,13,19
bdd2c072-6db2-4b9c-beb3-5940b2e82895,94,380,-0.528,28,2,0.57,14,9,10
e3275e84-826d-41c6-b6fd-f065668c1170,94,393,1.694,14,5,0.28,3,13,0
9c1072f3-37df-4084-ba9b-e767deab20cf,94,388,-0.697,1,6,0.5,0,10,18
5e80556f-83fa-4f98-9963-76be067d5ad0,94,393,0.798,17,3,0.04,17,5,19
3256778b-5477-49f6-a59e-b793f170d3e6,94,377,0.657,1,1,0.01,20,15,16
8aa7393f-d88e-430e-a416-2576b07230bc,94,392,0.554,1,2,0.16,0,8,11
42c0bd36-74c0-4ac4-9aea-fd1a994d0a9f,94,385,0.516,15,3,0.74,14,0,17
c64b6c4b-2b7a-481e-899b-9a0cbb54b276,94,381,0.957,1,1,0.16,16,2,7
60413ef5-861d-4098-8fc2-a5483fe13ce3,94,394,-0.776,29,7,0.21,0,5,17
bca50e58-7739-4258-bb2d-4006b490a4c2,94,377,1.693,28,1,0.66,5,11,6
0ed862bb-08fa-404d-ab12-f9ccc1534897,94,377,0.913,5,6,0.58,4,7,16
466623bd-a589-4480-9658-e3d7b9997bcb,94,378,-0.548,14,3,0.23,20,3,3
e7b43b21-9ed9-4c97-bfb4-61dbbf6f0ed2,94,376,-0.672,12,2,0.07,13,20,0
f85f96af-fe23-424d-9791-97cdd3a0b081,94,378,1.192,20,3,0.12,14,16,13
4dd45fee-0db1-4961-8e63-0fb48d651d0d,94,388,0.174,20,6,0.59,0,7,2
9d9d7e78-27c1-4c87-bfc3-94535ad22258,94,396,0.591,1,8,0.01,2,0,7
3c88ce42-8151-4401-a865-3db529f10a63,94,376,1.377,29,7,0.47,14,8,15
b86f735b-1950-4e09-a6e7-97c1f6ecece3,94,386,1.607,5,3,0.3,13,5,20
bc4e24e8-9272-413f-8d47-7753e753fb96,94,396,1.459,9,8,0.78,17,6,5
429a453e-97b2-422c-bb7a-18108a86a62c,94,390,1.78,6,5,0.79,20,5,9
c3524c31-cea7-4f74-b23a-56c024112b9c,94,390,0.213,30,4,0.97,5,10,3
968235a0-ec86-4870-999e-50381d68326d,94,394,-0.075,1,2,0.75,7,13,19
6b7a992c-a8f9-4515-9c09-35e44b0aadee,94,388,1.164,10,2,0.22,4,11,0
73ed5516-dd78-4241-af33-62a58d424f99,94,393,0.641,19,8,0.29,5,4,15
cc35a310-8b94-411d-8abf-70442109eac2,94,395,1.011,28,4,0.96,4,5,5
256478bb-d639-48a8-9e4a-b8309f536f74,94,392,1.253,17,1,0.81,15,2,10
502cc846-f8c0-4660-925f-65c90b1e9850,94,391,1.378,16,5,0.08,14,15,13
c8fc6c3a-53d2-40a4-ae84-901f3a83ace9,94,383,-0.515,28,3,0.11,6,19,3
ec589d3b-0335-48b2-bde3-f22d84dd1424,94,392,0.295,6,6,0.37,12,20,9
d8468099-44cd-4ce8-b8f1-950e3fc231b6,94,388,0.446,12,1,0.29,8,3,13
4f0a8f64-e4ef-4ccc-8bda-c0269fa0c618,94,387,-0.617,24,3,0.04,10,19,19
9f28bb2c-7df8-4a10-9d3a-44ca2080be45,94,389,-0.197,24,2,0.25,13,6,13
0af45141-baa2-435e-bf04-b2e365998377,94,390,1.23,9,2,0.99,10,7,3
64dcd052-db51-4092-a20d-709d1f9dd2ae,94,379,0.289,2,7,0.79,5,13,13
f70d5009-f71f-4517-9678-1e4cc74a93e5,94,376,1.381,14,7,0.16,14,6,2
6fd215ac-5813-452e-940d-8da33ca58d9f,94,392,1.431,23,8,0.62,3,15,19
e8a56217-fc3c-4816-b6ab-f1d083de5a4f,94,377,1.717,15,5,0.96,1,0,19
a2073843-a5a7-4f77-89a2-07d529ad1cd9,94,382,-0.771,5,8,0.38,18,4,14
2cef0573-fa12-4411-81a3-4a0be9756f89,94,395,-0.028,8,3,0.8,19,9,11
e0706010-36f5-4b22-b459-d860e7b8848d,94,377,1.31,18,6,0.35,0,15,19
7892206a-80bc-4093-99e2-c7f126b64891,94,388,0.176,14,5,0.15,15,1,15
715f920f-d948-4c4e-9953-8f577d23a66d,94,394,-0.645,8,2,0.16,5,17,11
ba0f1868-25b9-4548-bb3a-0a5eb4743dad,94,386,0.176,22,2,0.87,10,17,13
afe82f3f-339b-4093-add7-1eefc4bc5ca3,94,381,-0.217,13,4,0.09,2,6,7
4fe5596b-b6a9-4d7a-8afe-d0d5175180ae,94,380,-0.373,9,5,0.87,16,0,17
a3953f55-9aa6-4ecd-ac78-2e173c5a4e5f,94,376,-0.218,16,6,0.16,18,12,10
29cf24bd-2cfb-477f-8c33-b777c1b952fe,94,392,1.283,11,3,0.71,9,11,9
7a4f6ea2-7fec-4159-bf53-7fef0839e3e9,94,376,0.668,24,7,0.4,10,1,10
f75c5892-0f87-4213-a460-a352f2ba2d9c,94,385,0.573,5,1,0.52,16,17,0
48cda983-edd9-42fc-ae61-bd710eecaf31,94,393,-0.758,29,8,0.39,19,0,9
c2d96fc8-e3d3-469e-93e8-71fbb6c688c9,93,379,1.104,2,5,0.62,4,13,10
8c96622f-9c06-4c6b-a633-1c74f78b165e,93,372,-0.164,7,2,0.76,12,6,16
34744e3b-2226-4ca5-ba29-9971794a0641,93,377,1.983,25,5,0.32,4,13,17
ca505712-67ef-4bc4-bf8a-aa6d9e1db15c,93,377,1.603,25,7,0.38,4,8,5
90a76592-8e48-4049-9597-54adea51dbb1,93,390,0.694,12,6,0.16,17,9,16
fb4b179f-c97f-43ec-af71-3ddec5907605,93,375,-0.478,5,8,0.4,19,9,18
910e6c29-3936-4d6a-a952-b65ed577e9c5,93,378,1.216,9,7,0.27,5,18,4
c883220d-f38e-42e9-996c-8373e8fd4036,93,387,0.68,3,6,0.13,17,20,11
30d61dcd-2afa-4293-abd8-ded3e8bf9a2b,93,384,-0.756,6,2,0.47,1,0,19
4f8f8a4c-a1ac-49eb-89cd-61c67c06f327,93,384,0.003,9,8,0.93,17,12,16
47125001-9960-4e43-9741-fdcb39bd2dd7,93,387,0.823,28,4,0.96,9,17,20
f7950ffb-8a1f-4f97-a0ac-44b674aa1546,93,378,0.883,6,1,0.82,17,14,14
31da4a68-4cc3-4511-a85f-73b66f1557b5,93,383,0.604,1,4,0.09,18,7,13
0cdba395-32bb-45f5-9cf5-b1f273c01527,93,392,1.722,23,8,0.36,9,9,13
e6a15c1a-39ef-48a7-9bd9-86d6df3f8e4c,93,374,-0.133,7,2,0.81,4,18,14
3c12c12d-cf38-479a-bb97-9dff1b7027b1,93,386,0.024,12,7,0.99,2,12,13
4988647a-5154-431f-91b0-f1998bae9994,93,379,1.635,3,6,0.45,20,6,10
a3b269f8-87ae-4533-b290-ec88aeaa2ed2,93,374,-0.205,29,5,0.63,1,11,0
36a95241-23b3-46e0-8b3c-bc31fb9c993b,93,383,1.846,21,2,0.96,16,15,12
b7cc59ee-10ca-492b-b2c1-68977d9fbed8,93,391,-0.314,21,6,0.72,6,6,2
4c233985-ab42-4f9c-86ca-11bb73deae50,93,388,0.442,30,6,0.44,6,17,1
10461cdb-940e-4a0e-a32f-2644553bdb94,93,382,0.155,12,5,0.11,4,17,9
174c801c-04b0-43db-8b50-efba5e59de5e,93,391,-0.995,29,7,0.47,4,2,12
e03ce144-5c20-4151-860a-bb021e219fa3,93,391,-0.718,25,7,0.67,12,12,11
c9c2eaa7-023a-42ef-8a1c-46af1d361c29,93,384,1.453,12,8,0.8,2,0,16
49c70b84-4e4b-41e3-a896-2e6643fe74fc,93,392,0.174,6,4,0.01,2,8,1
9655d02b-a753-474c-830c-4c0dc4210c98,93,376,0.041,20,3,0.01,4,10,19
c8798c1a-bdf5-4a9d-bbba-54adeaa67a3f,93,381,-0.74,29,4,0.69,15,19,14
70f1bc40-a68a-4657-82d7-4807f36695da,93,390,-0.329,15,7,0.04,14,20,17
3ba8d412-c190-4b19-8c3d-3988aeaeabde,93,377,-0.13,4,6,0.41,19,17,12
e79ad70a-4f44-45b4-9173-c1662f6e5649,93,380,1.159,12,8,0.05,3,9,16
0ade9bab-0b97-4c00-ba78-3aacb6b5bc86,93,380,0.304,27,2,0.33,3,11,10
9be1c912-a684-485e-9716-08261e83dcbb,93,383,-0.339,3,4,0.9,14,13,4
a288a403-d9a1-42e3-93ac-302acb448c5f,93,382,1.248,26,1,0.18,7,11,7
7ed238f8-fd53-45e4-9501-27d5474c4070,93,390,-0.123,13,6,0.45,18,1,6
ce12a85a-f570-46d7-af89-e3cf7a67fd6e,93,376,-0.965,4,8,0.43,12,15,15
880285f3-86f5-4fab-94e5-65eb0c1fbf04,93,375,0.874,19,2,0.65,15,17,5
398acb44-934e-4389-9796-4895def3cc89,93,386,1.694,4,7,0.13,11,19,19
3369ed7d-4b4f-42a2-b5f8-4ce2aa942a60,93,375,0.889,6,6,0.59,3,11,14
616cc4c8-b0a2-4244-8cf1-7b2ace7d05f0,93,373,-0.455,26,2,0.79,13,16,11
da7f26ba-8536-47e2-835d-d356e7398e03,93,374,1.222,17,8,0.25,11,13,12
62cfa775-42ec-4e36-863b-11c93977ab08,93,372,0.54,24,4,0.68,14,15,7
5dcb27d6-1eb9-48ec-b3bb-2b956dec5d32,93,381,0.615,18,6,0.27,19,12,11
54821460-66cc-4468-970f-816150ec17ec,93,377,-0.029,10,7,0.51,7,19,9
87037529-e76e-4e5f-bed1-a59827ffb9fe,92,385,-0.48,30,5,0.64,15,13,3
b2464835-91f4-421b-82b6-76969feae0f7,92,370,0.258,25,7,0.03,11,19,6
3b3890d7-1cc2-4870-908c-5ae32a122cd9,92,378,-0.473,24,4,0.86,12,18,9
ec8f68db-7d33-439a-82f8-7bc5409f4956,92,372,0.937,17,5,0.78,15,1,10
58a31c7f-52b0-49bb-a652-9f80559200b9,92,372,-0.639,14,8,0.3,19,9,7
eb745c81-f2ab-4177-857c-30603290546b,92,375,-0.759,17,3,0.78,7,0,15
4a4a29a8-bf02-4fa1-8701-32cfb663da29,92,371,0.084,8,3,0.18,17,3,0
2e1d5b88-9cde-4fe3-9b26-579712542a5e,92,373,1.191,16,3,0.34,5,3,12
c3ccfb7a-0815-4737-aef2-b70e318e39f6,92,373,-0.734,11,6,0.72,2,11,17
e5c3edcb-60ca-4cbd-959c-4d1e53d187e3,92,383,-0.288,14,5,0.21,7,1,12
f82a71df-d574-477b-9a64-57d583f64a05,92,376,0.997,5,3,0.07,12,17,9
b72b5a52-d15a-4447-8e71-4aee7a9db1e7,92,385,0.91,11,7,0.37,12,20,10
6cc79833-6864-4a76-accd-e55c433e1592,92,379,-0.881,22,7,0.06,15,14,14
f9544d58-270d-4cb3-acb4-735ca0406341,92,369,1.013,18,3,1,0,2,20
45e2189f-3737-42e7-88fb-07153c25cc2a,92,368,1.832,27,5,0.7,8,4,6
5894d38b-51cf-48e7-a62e-628988b30f19,92,381,1.227,8,1,0.27,13,20,6
5ebcfbcc-fa1b-49cb-aa45-9609ee8b266b,92,376,1.541,1,3,0.06,11,5,12
100336eb-6ed8-4014-ab94-40ec66c0e7d0,92,370,0.569,29,6,0.91,11,14,7
650a5d65-783b-4f3a-8e7c-fd5855216995,92,388,1.446,27,7,0.41,18,8,10
830efc8e-942c-4042-90c2-21b8e7f7bea4,92,371,0.35,25,3,0.8,14,7,5
1c3f5f2e-e208-4345-9978-b745ac48288e,92,372,-0.509,4,1,0.81,0,14,17
ea6c1ee7-0a5f-4812-a37f-9515ab1b277a,92,380,1.803,30,1,0.02,12,14,3
5d87a417-c194-4118-8b81-950f2e8d0e79,92,374,0.289,9,6,0.5,20,7,4
1fe5495c-feb2-4438-9317-e51f8051d269,92,385,1.334,12,5,0.34,1,4,5
40758680-8211-4fdf-810c-94dca0ec318d,92,381,0.075,23,3,0.19,20,2,7
dc256be4-b35f-4c1c-8342-c9911de1e851,92,386,1.022,10,1,0.37,14,6,17
6afbc72a-5a1b-43b1-80a1-f481698d7861,92,379,-0.952,10,4,0.1,13,10,11
41f189bb-6017-42c3-96b5-8c3dc1074eab,92,371,1.725,25,1,0.08,9,15,10
4806e34c-c255-457a-a4af-1e075ea431b7,92,381,1.763,7,2,0.59,5,5,2
adacdd85-8630-4636-b0b8-1f15024898df,92,373,-0.11,10,4,0.15,11,18,9
6b19a939-53b5-47ad-b5af-589c55552402,92,377,0.196,10,5,0.37,12,15,20
f198d08b-7c1d-4dba-82d0-93fcb35f94c6,92,388,-0.635,8,7,0.63,14,3,6
824efc6a-8e52-449d-8297-246479b2dd89,92,375,0.824,7,8,0.64,16,8,19
a97db2dd-37c8-4495-b7db-56557dfcabb3,92,373,0.939,16,5,0.05,5,13,2
37725d65-0b01-4667-ba81-bac6878ba841,92,381,1.258,5,5,0.37,10,0,15
1d1e5c69-1400-43c4-b93a-f7f2b97f3ca7,92,370,1.958,30,8,0.6,1,11,3
4571fed5-3d22-4cfa-bdb6-28688459cc8d,92,384,0.424,10,6,0.36,6,14,14
313c1273-7095-48c9-8d50-6cb6b885fa6d,92,377,1.064,26,7,0.83,3,19,19
7e86d227-49f6-41a3-8676-9d9a5ab5d67a,92,382,0.002,10,4,0.14,7,20,13
f54c6161-6fd6-4c81-ba3b-6ac806a07ab7,92,372,1.263,12,8,0.13,5,13,18
bd432c7f-a32d-4319-b082-9545d6422b97,92,388,1.521,29,3,0.45,13,15,4
55086288-a687-4169-98b7-404f752a4c24,92,378,0.542,18,3,0.75,12,16,15
e579a304-3396-4d6d-a13d-0a32023edd35,92,376,0.108,3,8,0.35,2,9,5
8f17ad62-92d2-4dfb-804c-bf59e370a2ed,92,382,-0.07,20,6,0.99,11,5,10
8baa38fa-c565-4e21-9a45-b94776c007fd,91,366,1.914,11,3,0.49,10,16,1
ab0557e5-40fb-48dc-86c9-218f7d621557,91,380,1.687,2,2,0.4,2,3,0
14450152-5fcc-4624-9a96-013162685604,91,368,1.756,30,1,0.55,2,0,10
b20631c3-6169-4647-aa33-e19eeec8ae06,91,377,1.365,14,7,0.22,0,5,14
d9c6d0dd-d8df-48ac-9d8b-3965fe409793,91,365,-0.536,16,6,0.71,18,5,3
7c581a2c-f980-41e1-b8d7-1dc88f9057b3,91,382,0.41,19,8,0.99,4,3,9
7b115065-75c4-44d3-957a-21ba9df690c7,91,370,0.285,10,3,0.95,4,13,20
7dd22196-90da-42a0-99ac-0f83b28066d3,91,365,0.798,12,5,0.2,2,10,6
b81db998-39d7-4655-9157-ae56bb57c5e4,91,367,-0.582,21,3,0.09,7,17,15
572bd5ca-8877-45cd-a091-9209ae139244,91,383,1.336,8,6,0.93,17,19,10
67a2cd64-f9c7-4ff4-827a-025160b3a6df,91,378,1.199,7,7,0.85,20,18,8
5bc702f2-d724-4435-8583-043fe97ba2fe,91,374,1.733,5,1,0.74,20,12,6
cac3c167-8d3b-4020-bcf2-d815fa44180b,91,381,-0.546,22,8,0.07,5,6,11
c7cf9203-2164-4212-be44-5b692fd629ba,91,376,-0.16,20,4,0.43,2,18,16
9a953f5e-b7f5-4202-aa41-9ff755db78b2,91,379,1.069,27,8,0.41,18,7,7
c12a44e6-a863-4425-bd96-674ca2ba05e9,91,375,-0.185,29,1,0.38,16,3,9
3045c5ab-1644-403c-9433-7bea83962326,91,365,0.737,7,3,0.71,4,17,11
57ff9a53-d8f5-4a2f-a728-78876493ddd6,91,371,1.32,10,3,0.24,4,3,18
b0fb3f6f-db49-4f55-8302-dcdaec3c50e4,91,371,-0.733,4,7,0.78,12,9,15
3170905d-9bd0-436f-89f2-e310a5c94e9f,91,384,-0.871,2,6,0.55,16,2,18
ddd32b80-549c-4c7b-81cc-c9df79e5cb1a,91,378,1.014,22,2,0.82,10,19,4
a564c02d-3b8d-4377-812b-f4ad37369f83,91,365,1.434,24,1,0.26,8,8,18
c6ccf864-80c4-47f7-b511-962a1a38187c,91,376,1.298,27,6,0.64,5,17,6
0d42df47-f7b2-453c-a128-29680ababa98,91,368,1.809,4,6,0.31,2,13,9
d4b20d0c-a1cb-44bd-a0d2-77a20bfa9d20,91,370,-0.082,8,8,0.96,1,2,11
7d0c61d3-b0e6-41f7-ac27-46d176e137a6,91,376,1.04,5,2,0.73,14,18,7
89025fec-4ee3-45c2-aeeb-bce917aaaf06,91,367,1.185,5,7,0.76,18,1,7
bcbaa4c9-292b-4adb-8fd9-885ea067daad,91,370,1.483,10,5,0.7,4,16,16
20bb19cd-2424-498b-9928-5520f303d88d,91,379,0.594,18,4,0.64,14,18,20
b02947e5-0440-4182-911b-4b51eb68558e,91,368,0.024,18,1,0.31,8,13,16
c79926aa-dd1d-459f-b755-5a0f3df7b7af,91,373,1.353,17,2,0.36,9,18,3
23234120-3d3e-480d-a0a4-93d4e3b7eea3,91,374,1.548,23,4,0.45,17,13,17
42ba2d09-b79a-4f8a-9bc1-e53435a5c396,91,372,0.821,30,3,0.48,14,8,6
54666cd1-dd49-4153-ad78-178efa9eaff0,91,369,1.924,17,4,0.12,6,14,9
ec9db50d-029e-4ec6-880c-428463c36d00,91,379,-0.254,12,4,0.84,15,14,1
2ba882d8-addb-4a7d-83b7-bbc848f28212,91,379,-0.739,20,3,0.21,18,3,0
abb8e0fb-78f7-4fba-a49f-a856a39dcfc4,91,370,-0.925,6,7,0.37,12,17,17
768c7e62-47d3-4dad-8236-8546db1020f8,91,379,-0.77,19,6,0.58,13,10,7
7c48e1d1-c07b-427d-b769-91c666b53c79,91,371,0.627,13,8,0.05,11,0,19
8654bd18-b355-4496-bda3-a9d96e68057b,91,381,-0.092,8,1,0.15,3,11,2
f39bf2ff-64c4-4270-a870-b656011656d9,91,375,1.064,21,2,0.57,17,0,17
0c6eee49-f49f-414f-b1d1-2d858b343697,91,379,-0.824,9,7,0.95,0,3,9
10fe0e0c-d4e9-4a7a-9d5b-0d74f9790aff,91,365,1.064,6,4,0.32,17,3,4
ebf85a9d-188c-4a0d-bc5a-d63d035e6a5d,91,372,1.282,30,8,0.86,7,4,7
f5862fed-2760-4078-a0eb-676f5a5dad8f,91,381,1.14,1,3,0.83,1,9,13
bee0abcb-f557-461f-b6c0-d8b495e73eb8,91,379,-0.894,27,2,0.85,5,12,7
82f16d72-7494-49d0-abf9-9dc89106aa51,91,381,-0.27,11,7,0.62,7,13,16
12a48f61-14b1-4720-b5f4-61cb3426d1be,91,369,-0.545,23,4,0.2,4,3,9
6cba1669-378e-4fd6-a31d-10923076439c,91,382,-0.635,17,5,0.56,13,19,2
bb70bf66-405e-4051-9878-5ff5591c4570,91,365,1.782,16,8,0.46,3,7,3
2e2c949e-9ab3-4979-9318-675fa392f575,91,378,-0.683,24,5,0.12,19,6,1
b0cc4422-e3e6-4a0c-bcdc-fc3a1631ab73,91,375,-0.755,28,1,0.25,4,2,4
07f0c43e-8258-42ad-b4e0-10188673c76c,91,380,1.702,28,7,0.29,0,14,1
55c98f37-07e6-4968-b6af-f19326d9b67c,91,376,-0.271,14,6,0.58,13,9,16
eda31c08-e698-4224-81b5-f24afe574040,91,376,0.101,23,2,0.18,5,20,19
7b99e990-aebe-4a37-8be8-b8f23b486cf5,91,378,-0.727,19,6,0.02,3,20,7
8ad3fd9d-4d7e-475b-8e53-b8fc593daea2,91,369,1.346,28,6,0.64,13,15,0
e2e79912-506c-4984-bd5d-4a33282185d5,91,379,0.83,13,8,0.23,0,20,12
ca54c5b2-21d4-4b14-baad-eb5fc30c2219,91,379,-0.757,13,8,0.73,17,3,7
d09b9236-528d-4e85-9e60-77db90fed23c,91,371,1.251,8,3,0.61,15,0,19
7d9611fc-0a0b-4815-b318-b96aa781a606,91,381,-0.849,30,6,0.95,3,7,8
821c8d07-2714-4894-bc9a-4297d2597ea9,90,378,1.009,25,5,0,3,8,20
2bc25f48-4ef0-450c-8d8a-41699a227d93,90,378,-0.447,11,8,0.47,19,5,13
2962e5e5-36cd-425d-99ab-022372be9ac1,90,369,-0.153,27,1,0.52,1,2,1
374dad26-3ccc-4b2b-9223-bd250d25b2c9,90,377,-0.641,23,2,0.16,8,1,11
041c2fca-24f1-4340-89f5-b8bfd01daed4,90,364,1.154,24,6,0.4,16,11,4
fc6f67ba-af67-4fb5-aa89-240881b2a21b,90,369,-0.549,16,1,0.35,16,10,8
f26def40-eb34-403f-8ec4-3ef38549f681,90,363,-0.465,27,2,0.54,19,10,20
1299e11d-107f-42f4-ad59-1db696887255,90,380,-0.071,5,8,0.95,6,14,13
22060ff9-1ab6-4d27-8d12-cd1ddea0a828,90,361,0.755,11,3,0.38,1,10,7
d1c9dd7a-856e-46ec-90c4-ec228aefbcd1,90,373,0.342,1,3,0.34,16,17,13
91da31a7-96b8-4955-a4d4-d99270fb70db,90,372,1.782,1,5,0.43,11,18,9
f23545e8-f543-4639-80ff-a551dd1a604f,90,361,-0.634,30,3,0.11,12,17,2
228561bc-5d3c-43c8-a067-871f5d47567d,90,366,-0.872,4,5,0.96,19,11,9
fc201011-a110-4cea-b3a7-a219fc8cd542,90,363,0.974,2,3,0.94,12,7,19
9159e456-96aa-46fd-870e-94b6b8f53864,90,362,1.039,26,1,0.86,20,4,6
f8b38e58-eef2-40e1-88af-d5a267a5bbcc,90,371,1.585,10,7,0.57,1,18,1
78cb6b83-96c8-45c4-8f34-6a03409813a9,90,367,1.185,11,4,0.77,13,11,10
66d43cc1-27ab-42af-9ed8-2d90e6f66a7e,90,362,0.92,20,8,0.44,14,15,17
d2a6f317-6d9c-4327-a22a-13f397fdc70d,90,371,1.798,3,8,0.76,7,18,3
c29138f2-0b01-4a10-a8f0-77a6960231ad,90,378,0.36,30,6,0.29,10,6,6
f4b396ba-9dd1-4cd7-a5a4-620dad6accd4,90,363,1.401,16,2,0.96,16,11,2
e1e205df-5dd1-45b0-aa36-aae67f33daa1,90,370,0.552,1,7,0.9,4,15,16
0047d187-cc42-437c-8cca-c8479155a983,90,378,-0.451,25,4,0.15,9,17,10
7f7b5ec7-0103-4602-bd7f-93a9cbc0ddbb,90,367,1.884,24,4,0.9,0,16,11
a4d24d39-a875-4068-a08a-dce9b8c4a163,90,377,0.907,24,1,0.8,17,3,17
edc0c830-373d-4662-a94f-323bfc5f8158,90,363,-0.738,18,4,0.93,13,14,4
0b5afa21-292c-432e-b85a-e279bf76e90c,90,376,-0.175,19,3,0.73,5,4,6
5b731a45-73cd-44a2-9988-0e19f7113a46,90,368,1.865,25,3,0.13,10,7,6
b3d05fe3-5331-45d2-9f5f-dfb5a1fb2eea,90,360,-0.955,7,2,0.65,11,16,16
29e1926b-1bf6-4ef6-a223-148f82e4fdb6,90,361,-0.302,28,5,0.54,1,2,17
787c2aae-99ab-48c2-b956-3bcb83e592fb,90,376,-0.771,30,7,0.04,19,14,5
aaf8adac-84e7-4bdb-93e3-e8d19aac6c51,90,360,-0.143,29,3,0.58,4,10,16
2664eb41-29ae-4d5f-87ae-f843ff9bdd12,90,371,-0.705,4,2,0.01,1,14,7
400be5e4-c5d6-486e-a7ff-9db2afd8eff2,90,362,-0.635,14,7,0.23,1,11,20
be257f3a-b729-4adb-9c48-638c1e46747a,90,378,-0.45,26,7,0.04,13,20,0
ae14c737-f43d-4ec6-9308-bc3fc5a29a15,90,364,-0.058,16,6,0.9,7,6,2
6b743301-2d16-4221-bdc3-a7ecc92567f2,90,364,-0.93,24,5,0.29,9,0,12
c7ad53b0-be9f-4097-bc41-f1dc32ddf615,90,362,-0.711,3,2,0.98,13,8,11
f42bd187-6d37-4833-b080-a911b6fff485,90,361,1.537,15,5,0.72,6,1,0
2afcedaa-17b7-4a5a-86c8-c6f54f9947f1,90,363,-0.221,6,8,0.01,15,8,17
6433bd99-04cb-4506-ba4c-2bfd7f1fae47,90,379,1.671,29,7,0.32,6,17,18
33cc0569-b2c0-488b-b261-9c38f084af81,90,362,-0.332,19,2,0.29,1,3,6
4fbf2ecf-96f2-430a-bdc8-4272d2ed343e,90,380,0.528,24,5,0.94,6,6,3
6f951ba8-56fc-4dce-a7f0-cf0e39c1e61a,90,372,1.862,1,1,0.38,3,8,8
0a03c919-36f7-4cd4-bff9-375661217a95,90,364,-0.365,25,5,0.3,17,13,9
20e2cd41-ea44-4366-9492-f61b407ec515,90,372,1.125,14,1,0.02,12,18,10
6d27a75b-3983-4364-9874-1623dced730c,90,374,0.497,1,4,0.72,16,20,3
ad25011f-3840-4e95-bb95-40118d8c22f9,90,364,-0.397,11,7,0.06,20,16,8
d0a1aef9-c420-4f01-bdac-768fec1ab1c6,90,367,1.978,23,6,0.42,7,4,16
20294953-412c-42e7-aa16-10bb4b9df85b,90,361,0.146,5,1,0.54,12,8,13
1970cc13-641b-44fc-aaaf-d3140e190405,90,376,1.213,22,8,0.72,6,7,16
baa91218-fbbe-4c97-89ba-4b026178d027,89,362,0.157,9,4,0.6,8,2,0
98f49a75-5b4a-43da-a1f3-bad2455764d6,89,367,-0.835,15,4,0.77,4,17,4
d819835f-6abc-4279-886a-c0d0d70940f9,89,360,-0.226,10,7,0.59,18,5,4
f0ff7fe0-3151-45fc-9236-8295f8b04e2c,89,360,1.219,26,3,0.04,0,12,12
